form_name;variable_name;field_label;code;choice_label_dk;choice_label_uk;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_when_depressed_v10;Hvor sikker er du på, at du kan følge din kost, når du føler dig deprimeret?;7;60%;60%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_when_anxious_v10;Hvor sikker er du på, at du kan følge din kost, når du føler dig ængstelig?;7;60%;60%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_on_vacation_v10;Hvor sikker er du på, at du kan følge din kost, når du er på ferie?;7;60%;60%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_when_busy_v10;Hvor sikker er du på, at du kan følge din kost, når du har meget arbejde at lave?;7;60%;60%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_when_missed_goals_v10;Hvor sikker er du på, at du kan følge din kost, når du ikke har nået dine kostmål?;7;60%;60%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_no_support_v10;Hvor sikker er du på, at du kan følge din kost, når du ikke får støtte fra familie/venner?;7;60%;60%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_ubusy_schedule_v10;Hvor sikker er du på, at du kan følge din kost, når dit skema er hektisk (er ressource- og/eller tidskrævende)?;7;60%;60%;;;;
sefnc_baseline_v4;sefnc_when_tired;Hvor sikker er du på, at du kan følge din kost, når du er træt?;8;70%;70%;;;;
sefnc_baseline_v4;sefnc_during_crisis;Hvor sikker er du på, at du kan følge din kost under eller efter en personlig krise?;8;70%;70%;;;;
sefnc_baseline_v4;sefnc_when_depressed;Hvor sikker er du på, at du kan følge din kost, når du føler dig deprimeret?;8;70%;70%;;;;
sefnc_baseline_v4;sefnc_when_anxious;Hvor sikker er du på, at du kan følge din kost, når du føler dig ængstelig?;8;70%;70%;;;;
sefnc_baseline_v4;sefnc_on_vacation;Hvor sikker er du på, at du kan følge din kost, når du er på ferie?;8;70%;70%;;;;
sefnc_baseline_v4;sefnc_when_busy;Hvor sikker er du på, at du kan følge din kost, når du har meget arbejde at lave?;8;70%;70%;;;;
sefnc_baseline_v4;sefnc_when_missed_goals;Hvor sikker er du på, at du kan følge din kost, når du ikke har nået dine kostmål?;8;70%;70%;;;;
sefnc_baseline_v4;sefnc_no_support;Hvor sikker er du på, at du kan følge din kost, når du ikke får støtte fra familie/venner?;8;70%;70%;;;;
sefnc_baseline_v4;sefnc_busy_schedule;Hvor sikker er du på, at du kan følge din kost, når dit skema er hektisk (er ressource- og/eller tidskrævende)?;8;70%;70%;;;;
sefnc_week12_v6;sefnc_when_tired_v6;Hvor sikker er du på, at du kan følge din kost, når du er træt?;8;70%;70%;;;;
sefnc_week12_v6;sefnc_during_crisis_v6;Hvor sikker er du på, at du kan følge din kost under eller efter en personlig krise?;8;70%;70%;;;;
sefnc_week12_v6;sefnc_when_depressed_v6;Hvor sikker er du på, at du kan følge din kost, når du føler dig deprimeret?;8;70%;70%;;;;
sefnc_week12_v6;sefnc_when_anxious_v6;Hvor sikker er du på, at du kan følge din kost, når du føler dig ængstelig?;8;70%;70%;;;;
sefnc_week12_v6;sefnc_on_vacation_v6;Hvor sikker er du på, at du kan følge din kost, når du er på ferie?;8;70%;70%;;;;
sefnc_week12_v6;sefnc_when_busy_v6;Hvor sikker er du på, at du kan følge din kost, når du har meget arbejde at lave?;8;70%;70%;;;;
sefnc_week12_v6;sefnc_when_missed_goals_v6;Hvor sikker er du på, at du kan følge din kost, når du ikke har nået dine kostmål?;8;70%;70%;;;;
sefnc_week12_v6;sefnc_no_support_v6;Hvor sikker er du på, at du kan følge din kost, når du ikke får støtte fra familie/venner?;8;70%;70%;;;;
sefnc_week12_v6;sefnc_ubusy_schedule_v6;Hvor sikker er du på, at du kan følge din kost, når dit skema er hektisk (er ressource- og/eller tidskrævende)?;8;70%;70%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_when_tired_v10;Hvor sikker er du på, at du kan følge din kost, når du er træt?;8;70%;70%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_during_crisis_v10;Hvor sikker er du på, at du kan følge din kost under eller efter en personlig krise?;8;70%;70%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_when_depressed_v10;Hvor sikker er du på, at du kan følge din kost, når du føler dig deprimeret?;8;70%;70%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_when_anxious_v10;Hvor sikker er du på, at du kan følge din kost, når du føler dig ængstelig?;8;70%;70%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_on_vacation_v10;Hvor sikker er du på, at du kan følge din kost, når du er på ferie?;8;70%;70%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_when_busy_v10;Hvor sikker er du på, at du kan følge din kost, når du har meget arbejde at lave?;8;70%;70%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_when_missed_goals_v10;Hvor sikker er du på, at du kan følge din kost, når du ikke har nået dine kostmål?;8;70%;70%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_no_support_v10;Hvor sikker er du på, at du kan følge din kost, når du ikke får støtte fra familie/venner?;8;70%;70%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_ubusy_schedule_v10;Hvor sikker er du på, at du kan følge din kost, når dit skema er hektisk (er ressource- og/eller tidskrævende)?;8;70%;70%;;;;
sefnc_baseline_v4;sefnc_when_tired;Hvor sikker er du på, at du kan følge din kost, når du er træt?;9;80%;80%;;;;
sefnc_baseline_v4;sefnc_during_crisis;Hvor sikker er du på, at du kan følge din kost under eller efter en personlig krise?;9;80%;80%;;;;
sefnc_baseline_v4;sefnc_when_depressed;Hvor sikker er du på, at du kan følge din kost, når du føler dig deprimeret?;9;80%;80%;;;;
sefnc_baseline_v4;sefnc_when_anxious;Hvor sikker er du på, at du kan følge din kost, når du føler dig ængstelig?;9;80%;80%;;;;
sefnc_baseline_v4;sefnc_on_vacation;Hvor sikker er du på, at du kan følge din kost, når du er på ferie?;9;80%;80%;;;;
sefnc_baseline_v4;sefnc_when_busy;Hvor sikker er du på, at du kan følge din kost, når du har meget arbejde at lave?;9;80%;80%;;;;
sefnc_baseline_v4;sefnc_when_missed_goals;Hvor sikker er du på, at du kan følge din kost, når du ikke har nået dine kostmål?;9;80%;80%;;;;
sefnc_baseline_v4;sefnc_no_support;Hvor sikker er du på, at du kan følge din kost, når du ikke får støtte fra familie/venner?;9;80%;80%;;;;
sefnc_baseline_v4;sefnc_busy_schedule;Hvor sikker er du på, at du kan følge din kost, når dit skema er hektisk (er ressource- og/eller tidskrævende)?;9;80%;80%;;;;
sefnc_week12_v6;sefnc_when_tired_v6;Hvor sikker er du på, at du kan følge din kost, når du er træt?;9;80%;80%;;;;
sefnc_week12_v6;sefnc_during_crisis_v6;Hvor sikker er du på, at du kan følge din kost under eller efter en personlig krise?;9;80%;80%;;;;
sefnc_week12_v6;sefnc_when_depressed_v6;Hvor sikker er du på, at du kan følge din kost, når du føler dig deprimeret?;9;80%;80%;;;;
sefnc_week12_v6;sefnc_when_anxious_v6;Hvor sikker er du på, at du kan følge din kost, når du føler dig ængstelig?;9;80%;80%;;;;
sefnc_week12_v6;sefnc_on_vacation_v6;Hvor sikker er du på, at du kan følge din kost, når du er på ferie?;9;80%;80%;;;;
sefnc_week12_v6;sefnc_when_busy_v6;Hvor sikker er du på, at du kan følge din kost, når du har meget arbejde at lave?;9;80%;80%;;;;
sefnc_week12_v6;sefnc_when_missed_goals_v6;Hvor sikker er du på, at du kan følge din kost, når du ikke har nået dine kostmål?;9;80%;80%;;;;
sefnc_week12_v6;sefnc_no_support_v6;Hvor sikker er du på, at du kan følge din kost, når du ikke får støtte fra familie/venner?;9;80%;80%;;;;
sefnc_week12_v6;sefnc_ubusy_schedule_v6;Hvor sikker er du på, at du kan følge din kost, når dit skema er hektisk (er ressource- og/eller tidskrævende)?;9;80%;80%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_when_tired_v10;Hvor sikker er du på, at du kan følge din kost, når du er træt?;9;80%;80%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_during_crisis_v10;Hvor sikker er du på, at du kan følge din kost under eller efter en personlig krise?;9;80%;80%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_when_depressed_v10;Hvor sikker er du på, at du kan følge din kost, når du føler dig deprimeret?;9;80%;80%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_when_anxious_v10;Hvor sikker er du på, at du kan følge din kost, når du føler dig ængstelig?;9;80%;80%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_on_vacation_v10;Hvor sikker er du på, at du kan følge din kost, når du er på ferie?;9;80%;80%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_when_busy_v10;Hvor sikker er du på, at du kan følge din kost, når du har meget arbejde at lave?;9;80%;80%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_when_missed_goals_v10;Hvor sikker er du på, at du kan følge din kost, når du ikke har nået dine kostmål?;9;80%;80%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_no_support_v10;Hvor sikker er du på, at du kan følge din kost, når du ikke får støtte fra familie/venner?;9;80%;80%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_ubusy_schedule_v10;Hvor sikker er du på, at du kan følge din kost, når dit skema er hektisk (er ressource- og/eller tidskrævende)?;9;80%;80%;;;;
sefnc_baseline_v4;sefnc_when_tired;Hvor sikker er du på, at du kan følge din kost, når du er træt?;10;90%;90%;;;;
sefnc_baseline_v4;sefnc_during_crisis;Hvor sikker er du på, at du kan følge din kost under eller efter en personlig krise?;10;90%;90%;;;;
sefnc_baseline_v4;sefnc_when_depressed;Hvor sikker er du på, at du kan følge din kost, når du føler dig deprimeret?;10;90%;90%;;;;
sefnc_baseline_v4;sefnc_when_anxious;Hvor sikker er du på, at du kan følge din kost, når du føler dig ængstelig?;10;90%;90%;;;;
sefnc_baseline_v4;sefnc_on_vacation;Hvor sikker er du på, at du kan følge din kost, når du er på ferie?;10;90%;90%;;;;
sefnc_baseline_v4;sefnc_when_busy;Hvor sikker er du på, at du kan følge din kost, når du har meget arbejde at lave?;10;90%;90%;;;;
sefnc_baseline_v4;sefnc_when_missed_goals;Hvor sikker er du på, at du kan følge din kost, når du ikke har nået dine kostmål?;10;90%;90%;;;;
sefnc_baseline_v4;sefnc_no_support;Hvor sikker er du på, at du kan følge din kost, når du ikke får støtte fra familie/venner?;10;90%;90%;;;;
sefnc_baseline_v4;sefnc_busy_schedule;Hvor sikker er du på, at du kan følge din kost, når dit skema er hektisk (er ressource- og/eller tidskrævende)?;10;90%;90%;;;;
sefnc_week12_v6;sefnc_when_tired_v6;Hvor sikker er du på, at du kan følge din kost, når du er træt?;10;90%;90%;;;;
sefnc_week12_v6;sefnc_during_crisis_v6;Hvor sikker er du på, at du kan følge din kost under eller efter en personlig krise?;10;90%;90%;;;;
sefnc_week12_v6;sefnc_when_depressed_v6;Hvor sikker er du på, at du kan følge din kost, når du føler dig deprimeret?;10;90%;90%;;;;
sefnc_week12_v6;sefnc_when_anxious_v6;Hvor sikker er du på, at du kan følge din kost, når du føler dig ængstelig?;10;90%;90%;;;;
sefnc_week12_v6;sefnc_on_vacation_v6;Hvor sikker er du på, at du kan følge din kost, når du er på ferie?;10;90%;90%;;;;
sefnc_week12_v6;sefnc_when_busy_v6;Hvor sikker er du på, at du kan følge din kost, når du har meget arbejde at lave?;10;90%;90%;;;;
sefnc_week12_v6;sefnc_when_missed_goals_v6;Hvor sikker er du på, at du kan følge din kost, når du ikke har nået dine kostmål?;10;90%;90%;;;;
sefnc_week12_v6;sefnc_no_support_v6;Hvor sikker er du på, at du kan følge din kost, når du ikke får støtte fra familie/venner?;10;90%;90%;;;;
sefnc_week12_v6;sefnc_ubusy_schedule_v6;Hvor sikker er du på, at du kan følge din kost, når dit skema er hektisk (er ressource- og/eller tidskrævende)?;10;90%;90%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_when_tired_v10;Hvor sikker er du på, at du kan følge din kost, når du er træt?;10;90%;90%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_during_crisis_v10;Hvor sikker er du på, at du kan følge din kost under eller efter en personlig krise?;10;90%;90%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_when_depressed_v10;Hvor sikker er du på, at du kan følge din kost, når du føler dig deprimeret?;10;90%;90%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_when_anxious_v10;Hvor sikker er du på, at du kan følge din kost, når du føler dig ængstelig?;10;90%;90%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_on_vacation_v10;Hvor sikker er du på, at du kan følge din kost, når du er på ferie?;10;90%;90%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_when_busy_v10;Hvor sikker er du på, at du kan følge din kost, når du har meget arbejde at lave?;10;90%;90%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_when_missed_goals_v10;Hvor sikker er du på, at du kan følge din kost, når du ikke har nået dine kostmål?;10;90%;90%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_no_support_v10;Hvor sikker er du på, at du kan følge din kost, når du ikke får støtte fra familie/venner?;10;90%;90%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_ubusy_schedule_v10;Hvor sikker er du på, at du kan følge din kost, når dit skema er hektisk (er ressource- og/eller tidskrævende)?;10;90%;90%;;;;
besg_1_screening;cgmreader_v1;Hvilken reader blev brugt til at indlæse sensoren?;1;1;1;;;;
besoegsdag_9;cgmreader_v9;Hvilken reader blev brugt til at indlæse sensoren?;1;1;1;;;;
gruppemde_uge_1;cgmreader_group_meeting_1;Hvilken reader blev brugt til at indlæse sensoren?;1;1;1;;;;
sefnc_baseline_v4;sefnc_when_tired;Hvor sikker er du på, at du kan følge din kost, når du er træt?;11;100%;100%;;;;
sefnc_baseline_v4;sefnc_during_crisis;Hvor sikker er du på, at du kan følge din kost under eller efter en personlig krise?;11;100%;100%;;;;
sefnc_baseline_v4;sefnc_when_depressed;Hvor sikker er du på, at du kan følge din kost, når du føler dig deprimeret?;11;100%;100%;;;;
sefnc_baseline_v4;sefnc_when_anxious;Hvor sikker er du på, at du kan følge din kost, når du føler dig ængstelig?;11;100%;100%;;;;
sefnc_baseline_v4;sefnc_on_vacation;Hvor sikker er du på, at du kan følge din kost, når du er på ferie?;11;100%;100%;;;;
sefnc_baseline_v4;sefnc_when_busy;Hvor sikker er du på, at du kan følge din kost, når du har meget arbejde at lave?;11;100%;100%;;;;
sefnc_baseline_v4;sefnc_when_missed_goals;Hvor sikker er du på, at du kan følge din kost, når du ikke har nået dine kostmål?;11;100%;100%;;;;
sefnc_baseline_v4;sefnc_no_support;Hvor sikker er du på, at du kan følge din kost, når du ikke får støtte fra familie/venner?;11;100%;100%;;;;
sefnc_baseline_v4;sefnc_busy_schedule;Hvor sikker er du på, at du kan følge din kost, når dit skema er hektisk (er ressource- og/eller tidskrævende)?;11;100%;100%;;;;
sefnc_week12_v6;sefnc_when_tired_v6;Hvor sikker er du på, at du kan følge din kost, når du er træt?;11;100%;100%;;;;
sefnc_week12_v6;sefnc_during_crisis_v6;Hvor sikker er du på, at du kan følge din kost under eller efter en personlig krise?;11;100%;100%;;;;
sefnc_week12_v6;sefnc_when_depressed_v6;Hvor sikker er du på, at du kan følge din kost, når du føler dig deprimeret?;11;100%;100%;;;;
sefnc_week12_v6;sefnc_when_anxious_v6;Hvor sikker er du på, at du kan følge din kost, når du føler dig ængstelig?;11;100%;100%;;;;
sefnc_week12_v6;sefnc_on_vacation_v6;Hvor sikker er du på, at du kan følge din kost, når du er på ferie?;11;100%;100%;;;;
sefnc_week12_v6;sefnc_when_busy_v6;Hvor sikker er du på, at du kan følge din kost, når du har meget arbejde at lave?;11;100%;100%;;;;
sefnc_week12_v6;sefnc_when_missed_goals_v6;Hvor sikker er du på, at du kan følge din kost, når du ikke har nået dine kostmål?;11;100%;100%;;;;
sefnc_week12_v6;sefnc_no_support_v6;Hvor sikker er du på, at du kan følge din kost, når du ikke får støtte fra familie/venner?;11;100%;100%;;;;
sefnc_week12_v6;sefnc_ubusy_schedule_v6;Hvor sikker er du på, at du kan følge din kost, når dit skema er hektisk (er ressource- og/eller tidskrævende)?;11;100%;100%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_when_tired_v10;Hvor sikker er du på, at du kan følge din kost, når du er træt?;11;100%;100%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_during_crisis_v10;Hvor sikker er du på, at du kan følge din kost under eller efter en personlig krise?;11;100%;100%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_when_depressed_v10;Hvor sikker er du på, at du kan følge din kost, når du føler dig deprimeret?;11;100%;100%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_when_anxious_v10;Hvor sikker er du på, at du kan følge din kost, når du føler dig ængstelig?;11;100%;100%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_on_vacation_v10;Hvor sikker er du på, at du kan følge din kost, når du er på ferie?;11;100%;100%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_when_busy_v10;Hvor sikker er du på, at du kan følge din kost, når du har meget arbejde at lave?;11;100%;100%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_when_missed_goals_v10;Hvor sikker er du på, at du kan følge din kost, når du ikke har nået dine kostmål?;11;100%;100%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_no_support_v10;Hvor sikker er du på, at du kan følge din kost, når du ikke får støtte fra familie/venner?;11;100%;100%;;;;
selfefficacy_for_nutrition_change_sefnc_week_52;sefnc_ubusy_schedule_v10;Hvor sikker er du på, at du kan følge din kost, når dit skema er hektisk (er ressource- og/eller tidskrævende)?;11;100%;100%;;;;
besg_1_screening;cgmreader_v1;Hvilken reader blev brugt til at indlæse sensoren?;2;2;2;;;;
besoegsdag_9;cgmreader_v9;Hvilken reader blev brugt til at indlæse sensoren?;2;2;2;;;;
gruppemde_uge_1;cgmreader_group_meeting_1;Hvilken reader blev brugt til at indlæse sensoren?;2;2;2;;;;
besg_1_screening;cgmreader_v1;Hvilken reader blev brugt til at indlæse sensoren?;3;3;3;;;;
